idx,score,mean_dist,sd_dist,cv_dist,min_dist,max_dist,range_dist,skewness,kurtosis,bottleneck_w1,bottleneck_w2,bottleneck_dist,potential_mean,improvement,km_cluster,topology
524,87.56943851,0.9440175,0.092570946,0.09806062,0.7506541,1.1149119,0.3642578,-0.46376574,-0.06608224,мрак,пыль,0.7506541,0.95368564,0.009668112,3,Uniform
525,85.58077128,0.9295413,0.07432202,0.07995559,0.7546435,1.0662917,0.3116482,-0.33394003,0.20407224,глина,гидроизоляция,0.7546435,0.9382862,0.008744895,3,Uniform
526,86.70339978,0.9377786,0.08823167,0.09408582,0.72314215,1.047874,0.32473183,-0.7802377,-0.042016745,эпикурейство,углевод,0.72314215,0.94851035,0.010731757,3,Uniform
527,86.11619794,0.93349165,0.113436356,0.12151834,0.6754271,1.1111495,0.43572247,-0.56758994,-0.1702807,стакан,кресло,0.6754271,0.9463949,0.012903273,3,Uniform
528,94.45244689,0.99043256,0.06797674,0.06863339,0.87952137,1.1501257,0.27060437,0.49829933,-0.3379891,рыло,торс,0.87952137,0.9959782,0.005545616,0,Uniform
529,85.57074802,0.92946696,0.089152634,0.09591802,0.75684726,1.0917776,0.3349303,-0.15305583,-0.56653786,эмболия,биотехнология,0.75684726,0.93809795,0.008630991,0,Uniform
530,83.6153501,0.9146864,0.24489823,0.2677401,0.6560421,1.3320323,0.6759902,0.8795507,-1.0694798,синхрофазотрон,квазар,0.6560421,0.9276186,0.012932241,2,Random
531,89.95555391,0.9607171,0.086653784,0.09019698,0.8101568,1.0946586,0.2845018,0.030570302,-0.9281635,коллизия,забастовка,0.8101568,0.96824515,0.0075280666,0,Uniform
532,85.74027433,0.9307223,0.0735,0.078970924,0.80547464,1.075663,0.27018833,0.082865946,-0.8345597,кап,сель,0.80547464,0.9369847,0.0062624216,0,Uniform
533,92.25837006,0.97620326,0.08204585,0.08404587,0.818421,1.1693859,0.3509649,0.4270914,0.48454118,ананас,пчела,0.818421,0.9840924,0.007889152,0,Uniform
534,93.77415301,0.9860857,0.07866113,0.07977109,0.8734286,1.1417685,0.26833987,0.5625353,-0.9877913,терпение,карьера,0.8734286,0.99171877,0.005633056,0,Uniform
535,92.55131058,0.9781317,0.065195926,0.06665353,0.8393829,1.0926685,0.25328565,-0.28337398,-0.60927725,терция,диверсия,0.8393829,0.98506916,0.006937444,0,Uniform
536,90.60255483,0.96512806,0.09304706,0.09640903,0.7792573,1.1474533,0.368196,-0.35225627,-0.47298408,велосипед,компьютер,0.7792573,0.9744216,0.009293556,0,Uniform
537,98.51439644,1.0155603,0.06864273,0.067591,0.89566284,1.1269968,0.23133391,-0.14818224,-1.0613757,пирожок,финт,0.89566284,1.0215551,0.0059947968,0,Uniform
538,94.90207156,0.9932893,0.07736856,0.07789126,0.8444095,1.1214277,0.27701813,-0.59239906,-0.38999486,мотылек,мученик,0.8444095,1.0007333,0.0074439645,3,Uniform
539,79.54800253,0.8819755,0.15164676,0.1719399,0.5389961,1.1016977,0.5627016,-0.5034445,-0.53615475,лес,город,0.5389961,0.89912444,0.017148972,3,Star
540,92.15654151,0.9755308,0.0879087,0.09011371,0.77972317,1.1013265,0.3216033,-0.6721569,-0.22687578,гигант,австралопитек,0.77972317,0.98532116,0.009790361,3,Uniform
541,82.49036873,0.9059183,0.100060925,0.11045248,0.70109975,1.0609727,0.35987294,-0.36966383,-0.48493576,словообразование,помор,0.70109975,0.91615915,0.010240853,0,Uniform
542,73.15065526,0.82377887,0.2085946,0.25321674,0.36577636,1.1001325,0.7343561,-0.8562747,-0.3304124,вера,надежда,0.36577636,0.84667903,0.022900164,2,Star
543,88.77140058,0.95251685,0.103724234,0.10889491,0.7112354,1.1523008,0.44106543,-0.24140856,-0.009709358,табуретка,галоша,0.7112354,0.9645809,0.01206404,0,Uniform
544,92.31113542,0.97655123,0.09223916,0.09445398,0.78553414,1.141166,0.35563183,-0.5997953,-0.2024858,санация,водоканал,0.78553414,0.9861021,0.009550869,3,Uniform
545,83.6153501,0.9146865,0.24489823,0.26774007,0.6560421,1.3320323,0.6759902,0.8795493,-1.0694814,синхрофазотрон,квазар,0.6560421,0.9276186,0.012932122,2,Random
546,93.92888571,0.9870815,0.12095591,0.122538924,0.7645169,1.1588567,0.39433986,-0.42593506,-1.0824219,варежка,куркума,0.7645169,0.9982098,0.011128247,0,Uniform
547,80.94239169,0.89351255,0.08653559,0.09684876,0.69518435,1.0359743,0.3407899,-0.6823513,0.15864563,небо,ракета,0.69518435,0.9034289,0.009916365,3,Uniform
548,85.740946,0.9307273,0.10542783,0.11327467,0.77952313,1.1331959,0.35367274,0.20032771,-1.0926405,рододендрон,австралопитек,0.77952313,0.93828744,0.007560134,0,Uniform
549,95.89844099,0.9995507,0.09801555,0.0980596,0.8178295,1.1480252,0.33019567,-0.11313876,-1.1598113,балаклава,сероводород,0.8178295,1.0086367,0.009086013,0,Uniform
550,91.06675086,0.9682635,0.09909693,0.102345005,0.7825423,1.2412283,0.45868605,0.99737823,1.4445462,пингвин,клест,0.7825423,0.97754955,0.009286046,0,Uniform
551,90.29946289,0.9630677,0.07106096,0.07378605,0.8134481,1.1018049,0.28835678,0.05913896,-0.33962035,резерв,доллар,0.8134481,0.97054875,0.0074810386,0,Uniform
552,89.24314242,0.95580375,0.10133073,0.10601625,0.72000796,1.1473837,0.42737573,-0.27347052,0.13968134,табурет,жбан,0.72000796,0.9675935,0.011789739,3,Uniform
553,79.58573321,0.88229245,0.10774233,0.12211635,0.66102314,1.0956037,0.43458056,0.029636692,-0.6141417,окно,облако,0.66102314,0.89335585,0.011063397,0,Uniform
554,97.20640106,1.0076311,0.15739189,0.15619992,0.80976313,1.2998338,0.49007064,0.51509494,-0.973335,квазар,люверс,0.80976313,1.0175245,0.009893417,0,Random
555,78.80354151,0.87566566,0.09865887,0.11266728,0.69389576,1.0313334,0.3374377,-0.054633815,-0.7730427,дерево,здание,0.69389576,0.8847542,0.009088516,0,Uniform
556,87.76876388,0.9454396,0.2085467,0.22058173,0.6560421,1.3320323,0.6759902,0.7063958,-0.7973211,синхрофазотрон,квазар,0.6560421,0.9599093,0.014469743,2,Random
557,87.94524028,0.9466943,0.10083242,0.106510006,0.644011,1.0673494,0.4233384,-1.3690187,1.9659014,трава,дымка,0.644011,0.9618284,0.015134096,1,Uniform
558,95.4585999,0.9967983,0.10136102,0.1016866,0.83257455,1.187038,0.3544634,0.124608025,-1.1527642,дроссель,канделябр,0.83257455,1.0050094,0.008211136,0,Uniform
559,96.40259461,1.0026838,0.14357278,0.14318849,0.6277272,1.2412283,0.61350113,-0.609184,0.36791015,пирог,стол,0.6277272,1.0214316,0.018747807,3,Uniform
560,86.18297146,0.9339815,0.13349919,0.14293559,0.67093194,1.1506993,0.47976732,-0.3310913,-1.0082316,транспортир,сноуборд,0.67093194,0.9471339,0.0131524205,0,Uniform
561,91.01084934,0.96788716,0.22141437,0.22876053,0.6560421,1.3320323,0.6759902,0.27398467,-1.3298109,синхрофазотрон,квазар,0.6560421,0.9834795,0.015592337,2,Random
562,87.95818172,0.9467862,0.10748603,0.113527246,0.68598235,1.0943074,0.40832508,-0.8161358,0.13340521,мор,тор,0.68598235,0.95982647,0.013040245,3,Uniform
563,89.38970326,0.9568194,0.14813381,0.15481898,0.47436053,1.1625532,0.68819267,-1.5248299,3.4384136,мышь,сова,0.47436053,0.98094237,0.024122953,1,Star
564,85.13665329,0.9262341,0.16238315,0.17531545,0.45403373,1.1347458,0.6807121,-0.891687,1.3923697,ультрамарин,охра,0.45403373,0.9498442,0.023610055,3,Star
565,82.11185869,0.9029222,0.087517396,0.09692684,0.75663024,1.040557,0.28392678,-0.091737196,-1.1923847,воздух,ткань,0.75663024,0.91023684,0.0073146224,0,Uniform
566,98.10598952,1.0131001,0.123345785,0.12175083,0.86569655,1.2412283,0.3755318,0.4150551,-1.113911,клаустрофобия,фонендоскоп,0.86569655,1.0204704,0.0073702335,0,Uniform
567,87.3599992,0.9425177,0.11309288,0.11999019,0.709427,1.2032366,0.49380958,0.100004435,0.011814594,настой,способ,0.709427,0.95417225,0.011654556,0,Uniform
568,96.02120089,1.0003159,0.12435347,0.1243142,0.72511625,1.227899,0.5027827,-0.21348934,-0.13764477,хаск,ихтиология,0.72511625,1.0140759,0.013759971,0,Uniform
569,85.46511495,0.9286827,0.11705584,0.12604503,0.7314582,1.0982839,0.3668257,0.10523529,-1.3261917,варежка,периодика,0.7314582,0.9385439,0.009861231,0,Uniform
570,95.73071291,0.99850327,0.088062264,0.088194266,0.85139567,1.1474452,0.29604954,0.017771943,-1.0977254,идиотизм,перфект,0.85139567,1.0058587,0.007355392,0,Uniform
571,78.26190402,0.87100583,0.108388156,0.124440216,0.66645086,1.0237615,0.35731065,-0.34045807,-0.86558604,сюрприз,мама,0.66645086,0.8812337,0.010227859,0,Uniform
572,88.43297286,0.9501419,0.09538156,0.10038664,0.78365123,1.156203,0.3725518,0.28757486,-0.7654152,олень,луна,0.78365123,0.9584664,0.008324504,0,Uniform
573,94.16028043,0.9885659,0.22383817,0.22642715,0.6560421,1.3320323,0.6759902,0.14605837,-1.3459971,синхрофазотрон,квазар,0.6560421,1.0051922,0.016626239,2,Random
574,89.96171191,0.9607593,0.1533033,0.15956473,0.7005162,1.1671741,0.46665788,-0.32964727,-1.2431285,настурция,пупс,0.7005162,0.97377145,0.013012171,0,Random
575,93.56411155,0.9847305,0.073679246,0.07482174,0.8250048,1.0943074,0.2693026,-0.82730836,-0.0463655,кот,торт,0.8250048,0.99271667,0.007986188,3,Uniform
576,94.41294505,0.9901808,0.08235245,0.08316911,0.817718,1.1207534,0.30303538,-0.07932383,-0.6003585,кровать,солнце,0.817718,0.998804,0.008623183,0,Uniform
577,88.97313152,0.95392555,0.071186416,0.07462471,0.7919893,1.0602002,0.2682109,-0.4312799,-0.33952332,пальма,ласточка,0.7919893,0.9620224,0.008096874,3,Uniform
578,94.12111204,0.98831505,0.089973204,0.09103697,0.849893,1.1717005,0.3218075,0.39892837,-0.6081822,искусство,отвращение,0.849893,0.9952361,0.006921053,0,Uniform
579,93.43242742,0.98387843,0.09961368,0.101245925,0.80145955,1.1418554,0.3403958,-0.31360272,-1.1139069,живот,сон,0.80145955,0.9929994,0.009120941,0,Uniform
580,96.20269213,1.0014442,0.10782003,0.10766453,0.87610227,1.2412283,0.36512607,0.88924533,-0.10971618,клест,палладий,0.87610227,1.0077114,0.00626719,0,Uniform
581,89.15251548,0.9551744,0.115762316,0.12119495,0.7314582,1.1082759,0.3768177,-0.23804751,-1.1414523,периодика,варежка,0.7314582,0.9663602,0.011185825,0,Uniform
582,93.24305184,0.9826501,0.09648819,0.09819181,0.8298956,1.2096077,0.3797121,0.39789304,-0.38222885,мель,лопасть,0.8298956,0.9902878,0.0076376796,0,Uniform
583,94.36715457,0.9898885,0.080796175,0.08162149,0.81399196,1.13481,0.320818,-0.095510945,-0.39572024,сосуд,соль,0.81399196,0.99868333,0.008794844,0,Uniform
584,88.86130512,0.9531453,0.07708073,0.08086986,0.7511184,1.097913,0.3467946,-0.6935071,0.9477792,чашка,помидор,0.7511184,0.9632467,0.010101378,3,Uniform
585,89.9357382,0.9605813,0.112522796,0.117140315,0.76364493,1.1447692,0.38112426,-0.1691526,-0.9311578,мерцание,дыхание,0.76364493,0.9704281,0.0098468065,0,Uniform
586,99.83297893,1.0234067,0.17253919,0.16859297,0.7642584,1.2842376,0.51997924,0.0023610576,-1.3190114,правда,хлеб,0.7642584,1.0363643,0.012957573,0,Random
587,81.5343428,0.8983048,0.122736506,0.13663125,0.55556214,1.0604582,0.50489604,-1.3837885,1.5761285,амбивалентность,дуализм,0.55556214,0.915442,0.01713717,1,Uniform
588,99.17197269,1.0194913,0.064933956,0.0636925,0.91431403,1.1456791,0.23136508,-0.050193027,-0.8417568,счастие,ударение,0.91431403,1.0247501,0.0052587986,0,Uniform
589,79.86454827,0.8846261,0.1137767,0.12861559,0.54574466,1.0445684,0.49882376,-1.115741,1.734016,ложка,помидор,0.54574466,0.90157014,0.01694405,1,Uniform
590,85.35600597,0.92787105,0.12340576,0.13299882,0.7130321,1.1474452,0.43441308,-0.128579,-1.0394202,перфект,альцгеймер,0.7130321,0.93861306,0.010742009,0,Uniform
591,89.645514,0.9585861,0.08968335,0.09355795,0.7440004,1.1134027,0.36940235,-0.53933334,-0.014178038,вечность,лето,0.7440004,0.9693154,0.010729313,3,Uniform
592,99.29389221,1.0202162,0.19064689,0.1868691,0.6560421,1.3320323,0.6759902,-0.19111095,-0.98621345,квазар,синхрофазотрон,0.6560421,1.038425,0.018208742,2,Random
593,84.7315318,0.92319244,0.11628142,0.12595578,0.73269635,1.1303676,0.39767128,0.10858175,-1.1246606,ветер,нос,0.73269635,0.9327172,0.009524763,0,Uniform
594,98.0843141,1.0129693,0.17085288,0.16866542,0.7642584,1.2842376,0.51997924,0.16111082,-1.1995597,правда,хлеб,0.7642584,1.0254048,0.012435555,0,Random
595,93.62682827,0.98513556,0.1300544,0.13201675,0.7244482,1.1595603,0.43511212,-0.52695626,-0.8918121,фонарь,спутник,0.7244482,0.9981699,0.013034344,3,Uniform
596,91.11705703,0.9686019,0.11120438,0.11480917,0.7215128,1.1215727,0.40005994,-0.4814548,-0.6059847,верстак,рабочий,0.7215128,0.98095626,0.012354374,3,Uniform
597,89.61065031,0.9583459,0.10848064,0.1131957,0.60310185,1.1016424,0.49854052,-1.5607266,3.5025516,пирожок,борщ,0.60310185,0.9761081,0.017762184,1,Uniform
598,91.34731324,0.97014683,0.09248999,0.09533607,0.758146,1.1081823,0.35003632,-0.8024426,-0.035368443,свирель,калина,0.758146,0.98074687,0.01060003,3,Uniform
599,98.63532211,1.0162858,0.1735643,0.17078297,0.7642584,1.2842376,0.51997924,0.0703494,-1.2446266,правда,хлеб,0.7642584,1.028887,0.012601256,0,Random
600,88.83689248,0.9529747,0.10627068,0.111514695,0.69069177,1.2069612,0.5162694,-0.050458558,1.1208229,девочка,луна,0.69069177,0.9660889,0.013114214,3,Uniform
601,82.19104844,0.903551,0.1576545,0.17448322,0.4817562,1.1105679,0.6288117,-1.0137275,0.88778543,тазик,горшок,0.4817562,0.9246408,0.021089792,3,Star
602,99.83297893,1.0234067,0.17253919,0.16859297,0.7642584,1.2842376,0.51997924,0.0023610576,-1.3190114,правда,хлеб,0.7642584,1.0363643,0.012957573,0,Random
603,91.82332967,0.9733226,0.07816846,0.08031095,0.82008135,1.0815103,0.26142895,-0.5762381,-0.9068546,скиф,протуберанец,0.82008135,0.9809845,0.0076619387,3,Uniform
604,86.16800814,0.93387187,0.116445504,0.12469109,0.65416175,1.0931196,0.43895787,-0.8483789,0.33195066,мама,лето,0.65416175,0.94785726,0.013985395,3,Uniform
605,96.77482461,1.0049819,0.19368127,0.19272116,0.75329524,1.2998338,0.54653853,0.25727096,-1.4443825,люверс,клепка,0.75329524,1.0175662,0.012584329,2,Random
606,83.49505988,0.9137584,0.114417024,0.12521584,0.68281984,1.095407,0.41258717,-0.6452358,-0.34982562,босоножка,мавка,0.68281984,0.92530537,0.011546969,3,Uniform
607,85.56419969,0.92941844,0.117716454,0.12665604,0.59644794,1.0791868,0.48273885,-1.0738199,1.1665549,вентилятор,лампа,0.59644794,0.94606704,0.01664859,3,Uniform
608,97.13679421,1.007205,0.1602145,0.1590684,0.7650284,1.2842376,0.5192092,0.40707484,-0.9793842,синергия,кортизола,0.7650284,1.0193138,0.012108803,0,Random
609,95.32902279,0.99598384,0.056283947,0.056510903,0.8733262,1.10044,0.22711384,-0.07484447,-0.43164682,суффикс,анклав,0.8733262,1.0021168,0.0061329603,0,Uniform
610,85.92649321,0.9320966,0.087753616,0.09414648,0.7574068,1.0555538,0.29814702,-0.8355733,-0.47780037,перпендикуляр,барабашка,0.7574068,0.940831,0.008734405,3,Uniform
611,97.35081295,1.0085138,0.12272612,0.12169007,0.7650284,1.1573454,0.392317,-0.4331786,-1.2212505,синергия,кортизола,0.7650284,1.0206882,0.012174368,0,Uniform
612,92.91798931,0.98053294,0.067754224,0.06909939,0.8575645,1.0723712,0.21480674,-0.5101376,-0.9539156,галоп,биатлон,0.8575645,0.98668134,0.006148398,0,Uniform
613,96.71912921,1.0046389,0.09154696,0.091124244,0.78787345,1.1646998,0.37682635,-0.39691648,0.027681828,аменорея,влюбленность,0.78787345,1.0154772,0.01083827,3,Uniform
614,88.25376589,0.9488787,0.08514582,0.089733094,0.74290776,1.0764803,0.3335725,-1.017344,1.0043402,кофе,букет,0.74290776,0.9591772,0.0102984905,3,Uniform
615,89.53090094,0.9577956,0.11361552,0.118621886,0.7016605,1.1404448,0.43878424,-0.5798409,-0.058444023,настурция,ботва,0.7016605,0.9706024,0.012806773,3,Uniform
616,95.09092192,0.9944834,0.11165911,0.112278506,0.7801137,1.1379335,0.3578198,-0.51203626,-0.9275751,глюон,лишайник,0.7801137,1.0052018,0.010718405,3,Uniform
617,85.14295674,0.9262811,0.13215499,0.14267266,0.6858664,1.1149011,0.42903465,-0.53226924,-0.7448404,эритроцит,марганец,0.6858664,0.93830186,0.012020767,3,Uniform
618,93.48026986,0.9841882,0.06985996,0.070982315,0.80569255,1.1145754,0.30888283,-0.5378354,0.5831449,бурундук,энтомолог,0.80569255,0.9931129,0.008924723,3,Uniform
619,89.49808774,0.95756894,0.10116622,0.10564902,0.6961424,1.090296,0.39415365,-1.1084423,0.706187,сущность,вселенная,0.6961424,0.9706403,0.013071358,3,Uniform
620,92.14814092,0.9754752,0.09164308,0.09394711,0.7150463,1.1624457,0.44739938,-0.58604556,1.8556981,таракан,трус,0.7150463,0.98849666,0.013021469,3,Uniform
621,85.60941022,0.92975354,0.06610265,0.07109696,0.778939,1.0163878,0.23744881,-0.9016414,0.15850997,пододеяльник,косметолог,0.778939,0.9372943,0.0075407624,3,Uniform
622,80.09512772,0.886545,0.12631942,0.14248507,0.5992768,1.0930815,0.4938047,-0.6047124,-0.22891974,небо,снег,0.5992768,0.90090847,0.014363468,3,Uniform
623,94.15016994,0.9885013,0.13472319,0.13629034,0.78708273,1.2412283,0.4541456,0.4396718,-0.98353386,клест,мюон,0.78708273,0.99857223,0.01007092,0,Uniform
624,87.08650507,0.9405507,0.14013112,0.14898837,0.7421609,1.1785355,0.43637455,0.45954394,-1.0869486,компостер,раскладушка,0.7421609,0.95047015,0.009919465,0,Uniform
625,89.9533908,0.96070236,0.1085921,0.11303407,0.7113898,1.1624457,0.45105588,-0.16729082,0.08640456,щебенка,гудрон,0.7113898,0.9731679,0.012465537,0,Uniform
626,84.75065083,0.9233365,0.08359367,0.090534344,0.77269095,1.0628349,0.2901439,0.2312055,-0.7945905,дом,зоопарк,0.77269095,0.9308688,0.0075322986,0,Uniform
627,91.75021141,0.97283626,0.16020583,0.16467912,0.66236806,1.2625425,0.6001744,-0.19747077,-0.64721227,дерево,трава,0.66236806,0.98835963,0.015523374,0,Random
628,95.8379044,0.99917305,0.13342255,0.13353299,0.77757657,1.2299886,0.452412,-0.12083839,-0.9491887,люмбаго,люминесценция,0.77757657,1.0102528,0.011079788,0,Uniform
