word,dat_frequency,mean_score,category,umap_x,umap_y
вероятность,43,91.38835445046513,UNCATEGORIZED,8.032051,7.030655
масленица,14,91.43593715142858,UNCATEGORIZED,7.228337,8.031322
отношение,11,89.05306227818181,UNCATEGORIZED,8.31578,7.0766783
шелест,14,89.45342897571427,UNCATEGORIZED,5.6996183,5.9142437
погода,91,84.58425572692309,NATURE,5.52218,4.75185
кекс,22,86.66676892954547,UNCATEGORIZED,3.1491494,2.1398869
ацетилен,2,91.540525965,UNCATEGORIZED,4.8011084,2.2951171
гравитация,54,91.07445758296296,SCIENCE,6.633791,4.258382
сосна,25,83.746488976,UNCATEGORIZED,1.6695203,2.087336
кровать,291,83.34780054312715,OBJECT_HOME,2.7002575,4.2888017
ракушка,24,86.29410899916665,UNCATEGORIZED,0.23883016,7.834481
ветер,139,84.32901588741008,NATURE,5.247584,4.8214097
нефть,55,88.78567802072727,NATURE,4.213318,2.613943
эскалатор,26,88.42354239538462,UNCATEGORIZED,3.525448,6.644134
картошка,93,82.18331448655914,FOOD,2.8837972,1.8435102
стена,115,82.24932343408697,OBJECT_HOME,4.286132,5.501453
чайник,66,83.32868121439395,OBJECT_HOME,2.8046875,4.40009
гвоздь,86,87.03975277906976,OBJECT_HOME,2.1144176,4.718148
смысл,100,90.2538131306,ABSTRACT,7.950854,6.6815896
живопись,13,88.67284505153847,UNCATEGORIZED,5.948867,5.3301344
физика,69,87.70896460463767,SCIENCE,6.8549943,4.7066603
ассимиляция,19,89.98118189736842,UNCATEGORIZED,7.4850693,4.8454485
приседание,7,95.41200075857144,UNCATEGORIZED,5.625351,5.4300895
суспензия,13,89.60667616769229,UNCATEGORIZED,4.5618653,2.2157388
штакетник,2,86.05494583000001,UNCATEGORIZED,4.119317,5.7393656
можжевельник,8,88.88725206125,UNCATEGORIZED,1.8631374,1.8227694
руда,17,90.15887071941177,UNCATEGORIZED,4.479553,2.5967171
компас,24,86.84828096416668,UNCATEGORIZED,2.7068927,5.7340803
головоломка,14,88.20239503428571,UNCATEGORIZED,6.8853974,6.1441174
барракуда,9,87.89175308666668,UNCATEGORIZED,0.27095264,7.518419
чайка,24,88.78709036166667,UNCATEGORIZED,-0.11600458,8.002113
долото,20,88.662742945,UNCATEGORIZED,2.274675,4.8227544
плечо,13,79.07646223461538,UNCATEGORIZED,3.9015377,3.8178444
среда,19,77.32692526736842,UNCATEGORIZED,7.265384,7.996562
отдохновение,1,95.8899509,UNCATEGORIZED,9.2008915,6.1398263
морось,9,91.81989171222222,UNCATEGORIZED,5.3438864,4.4661098
планетарий,21,90.64175628619049,UNCATEGORIZED,4.2703023,7.1326385
экспансия,3,94.26176053,UNCATEGORIZED,7.4407387,5.418434
слон,279,86.7235396772043,ANIMAL,0.08252222,8.669681
ботинок,96,85.60992857260418,OBJECT_HOME,2.294883,3.5245206
скабрезность,3,91.33696928,UNCATEGORIZED,9.441967,4.423114
хам,5,90.90620376000001,UNCATEGORIZED,0.89329106,9.790183
аквалангист,2,92.643071125,UNCATEGORIZED,2.5738237,9.19793
эквивалент,12,88.78227938333333,UNCATEGORIZED,6.4778743,5.8272214
красота,142,86.85359366746479,ABSTRACT,9.225587,5.4508653
замыкание,4,90.24689668999999,UNCATEGORIZED,6.2082305,4.3341637
пчеловод,3,92.01487940333334,UNCATEGORIZED,2.289674,9.579146
фармазон,1,93.17795948,UNCATEGORIZED,1.2824574,9.115466
брыль,5,90.153203664,UNCATEGORIZED,1.0938959,7.8954124
стилетто,1,93.17795948,UNCATEGORIZED,1.082308,6.8090315
цапля,21,90.84792987095236,UNCATEGORIZED,-0.11895708,8.017761
линейка,36,87.3869731238889,UNCATEGORIZED,2.8647578,4.667263
словарь,141,88.10675396482269,ART_CULTURE,6.1019583,7.086427
заноза,57,90.27185178333332,OBJECT_HOME,3.0124862,4.015445
мочалка,19,87.39468273263158,UNCATEGORIZED,3.042493,3.7476935
труд,19,90.07815743526315,UNCATEGORIZED,7.786103,6.5852733
творог,43,85.36361226906976,UNCATEGORIZED,3.0287583,1.5836718
рука,145,80.38129548075861,BODY,3.6792867,3.7685084
концепция,15,93.20786143266668,UNCATEGORIZED,7.306211,5.7983036
пробежка,4,93.21356802000001,UNCATEGORIZED,6.4918766,5.26316
тога,7,86.93610956285714,UNCATEGORIZED,1.7864337,3.441913
цветок,196,83.08352789112246,NATURE,2.1300437,2.3706074
война,81,88.70598584864197,ABSTRACT,7.3487096,6.3549004
гипотенуза,47,88.83951303106383,SCIENCE,5.9242444,4.3355427
кардиган,9,89.72125742444443,UNCATEGORIZED,1.6019483,3.6086655
ножка,8,84.42973961000001,UNCATEGORIZED,3.6172857,3.8645132
вера,43,87.7241594744186,UNCATEGORIZED,8.585106,6.6931963
пират,26,87.58295879576924,UNCATEGORIZED,1.7523553,9.646399
барсетка,3,93.40968899333332,UNCATEGORIZED,2.7730997,4.1415296
полено,28,87.92493819750003,UNCATEGORIZED,2.8242142,4.622805
репа,19,82.34668843368422,UNCATEGORIZED,2.3350737,1.3636411
жена,24,86.51364056583334,UNCATEGORIZED,2.3794136,8.160129
турка,10,91.21146915199999,UNCATEGORIZED,1.5775985,8.856376
вазелин,11,88.05574226181817,UNCATEGORIZED,4.233776,2.2066581
чашка,81,81.52596175395061,OBJECT_HOME,3.1647208,4.0685277
лошадь,145,85.78198231600001,ANIMAL,0.27332357,8.927761
вирус,56,88.94442169928573,ANIMAL,6.4628024,2.3653522
креатив,59,90.66286687440679,ABSTRACT,6.2035413,6.4907584
мусор,50,86.8296294068,OBJECT_HOME,3.929301,3.285254
шенка,1,96.62178642,UNCATEGORIZED,0.9496211,6.362783
лицо,44,86.17563989045453,UNCATEGORIZED,4.3205566,4.082725
парламент,11,92.75524276,UNCATEGORIZED,5.9570184,8.097496
микроскоп,39,89.62344248692307,UNCATEGORIZED,2.8128417,5.5925794
саркофаг,10,87.48265638799998,UNCATEGORIZED,4.6329045,6.1740327
караван,17,91.87248696117646,UNCATEGORIZED,4.7912993,8.248291
принтер,37,88.81215070945944,UNCATEGORIZED,2.960217,5.98762
шок,10,91.04057318299999,UNCATEGORIZED,9.55636,6.161306
шип,11,87.66786083727271,UNCATEGORIZED,1.9954032,4.6892276
шлагбаум,19,87.77676396842105,UNCATEGORIZED,3.5545309,6.552834
капуста,104,83.11380588153847,FOOD,2.4029684,1.4083806
президент,48,90.43594166520832,PERSON,3.4837499,9.280753
орфография,23,89.33416512304348,UNCATEGORIZED,6.6536994,5.0677443
самоубийство,1,91.10927797,UNCATEGORIZED,8.306825,6.3588133
реконструкция,9,87.20700093777778,UNCATEGORIZED,7.2329407,5.265128
рекогносцировка,4,90.76076912999999,UNCATEGORIZED,6.9463625,5.301863
плита,39,82.81805205153847,UNCATEGORIZED,3.4682863,4.6595893
плач,8,89.1108153275,UNCATEGORIZED,5.788054,5.9397044
плов,27,87.6446880825926,UNCATEGORIZED,3.0516658,1.9997495
знак,33,86.95956172545455,UNCATEGORIZED,5.3533406,5.6275067
шина,28,87.7892988917857,UNCATEGORIZED,3.6198559,4.190368
перо,59,88.30262556932205,OBJECT_HOME,2.956365,4.4721694
тиара,4,88.8394771225,UNCATEGORIZED,2.1072578,3.63269
жвачка,27,89.38026660074074,UNCATEGORIZED,3.4627104,2.985457
водокачка,1,87.96451322,UNCATEGORIZED,4.090736,6.1439795
муравей,69,88.79657432594203,ANIMAL,0.27067208,8.254527
пуля,38,86.62680681631578,UNCATEGORIZED,2.1426744,5.2030435
гусли,26,90.7773665880769,UNCATEGORIZED,4.0003433,7.8584933
булка,53,84.12575510452831,FOOD,3.0994523,2.2594755
рог,29,87.00875097241378,UNCATEGORIZED,3.1725836,6.0396333
игла,73,88.1922607441096,OBJECT_HOME,3.0125277,4.079323
балка,16,88.56652119625,UNCATEGORIZED,3.6753752,4.8471265
спекуляция,6,89.50212953333333,UNCATEGORIZED,7.959281,5.659839
дуб,30,80.66812602333334,UNCATEGORIZED,1.7614112,2.1708634
шизоид,7,88.84576381571428,UNCATEGORIZED,1.3048884,9.922562
соска,28,87.79598263785714,UNCATEGORIZED,4.6055527,3.5878382
кундалини,2,86.602887335,UNCATEGORIZED,6.685913,4.9841723
чернозем,11,87.76325272727273,UNCATEGORIZED,4.085249,2.8841448
след,9,89.04875530333334,UNCATEGORIZED,4.7624407,4.6921782
хвоя,14,88.58716152285714,UNCATEGORIZED,2.7461233,2.6961944
совок,17,85.80971131470588,UNCATEGORIZED,2.651979,4.303937
письмо,26,90.72488934615383,UNCATEGORIZED,7.3958845,7.584642
нирвана,15,87.049484498,UNCATEGORIZED,7.3795815,5.103134
синапс,11,87.48759203545454,UNCATEGORIZED,5.3838773,2.9477632
хромосома,15,87.50400280533334,UNCATEGORIZED,6.0966988,3.5021245
тузик,1,93.55860407,UNCATEGORIZED,-0.13581409,8.718301
око,22,90.41042142818183,UNCATEGORIZED,4.988285,5.346777
фентези,3,90.96009007333333,UNCATEGORIZED,6.3790383,5.893771
стартап,3,87.74068342,UNCATEGORIZED,3.317243,7.310304
астронавт,26,88.71784107884613,UNCATEGORIZED,2.7444322,9.543223
компиляция,6,88.66886078166665,UNCATEGORIZED,6.5637283,4.9586864
сон,186,87.60779256107527,ABSTRACT,8.815225,6.300828
крыса,69,85.47119583811593,ANIMAL,0.03769541,8.428123
дизайн,12,87.96151674333333,UNCATEGORIZED,6.247604,5.5765696
лишай,8,89.53113973250001,UNCATEGORIZED,7.829994,2.5369685
банка,32,86.6439840396875,UNCATEGORIZED,6.204592,7.824211
парта,34,88.7038317982353,UNCATEGORIZED,3.3312612,4.6484346
кондиционер,37,90.32905060621621,UNCATEGORIZED,3.0657463,5.456714
фуражка,5,88.119868506,UNCATEGORIZED,1.7528143,3.5266678
мандарин,40,86.2801269765,UNCATEGORIZED,2.1479337,1.608893
стекло,91,87.1061794845055,OBJECT_HOME,4.051621,5.0840707
чернота,27,89.88557484666666,UNCATEGORIZED,5.230537,4.692179
финик,27,87.26109023555557,UNCATEGORIZED,2.1348748,1.659656
омоним,14,91.67732012214285,UNCATEGORIZED,6.667656,4.3167295
полиция,71,95.63447169845071,ABSTRACT,5.3044534,8.13458
колония,6,90.60036051166668,UNCATEGORIZED,5.213662,7.4329767
онкология,10,87.113497316,UNCATEGORIZED,7.6347976,2.8085122
паперть,5,91.14456172599999,UNCATEGORIZED,4.2134695,6.0655437
скорпион,10,88.646971836,UNCATEGORIZED,-0.37183526,8.426972
матрица,34,87.20293076029412,UNCATEGORIZED,6.8236175,5.352225
амбассадор,12,88.31108311916667,UNCATEGORIZED,3.6724358,6.9560175
ганглий,9,89.95070172999999,UNCATEGORIZED,5.4670773,3.0511994
гнев,33,88.25103830212122,UNCATEGORIZED,9.572534,6.1361256
зарево,5,92.80495551799999,UNCATEGORIZED,4.8750296,4.7003217
фонетика,11,89.77128582454544,UNCATEGORIZED,6.7314596,4.818872
колодец,37,88.82492086810811,UNCATEGORIZED,4.286633,5.8128257
мозг,125,87.48907509792,BODY,8.812402,6.2778025
самолет,332,87.19022235147591,OBJECT_TECH,3.2381785,7.2073474
социализм,7,90.1043237,UNCATEGORIZED,8.168371,5.005534
стетоскоп,13,89.43862743,UNCATEGORIZED,2.3716002,4.887106
квадрат,66,87.888012295,SCIENCE,5.1981616,4.7043386
понедельник,25,80.2374653608,UNCATEGORIZED,7.2824774,8.139028
мяч,150,84.01153524526667,OBJECT_HOME,3.9077086,8.51748
воздух,86,84.69895311127907,NATURE,5.0941033,4.480372
гроб,34,89.26315305088235,UNCATEGORIZED,4.529671,6.274487
купол,10,85.27914034599999,UNCATEGORIZED,4.0438547,5.3718667
гликоген,3,89.82210553333334,UNCATEGORIZED,5.263037,2.1520543
выхухоль,67,89.53041826955224,ANIMAL,0.4634271,7.9115577
парафраз,8,88.3141687825,UNCATEGORIZED,6.627802,5.7996182
ихтиолог,3,82.97903848,UNCATEGORIZED,2.9026096,10.367926
прикормка,2,84.31258043,UNCATEGORIZED,0.7389743,5.0195546
чресла,3,86.25477689666667,UNCATEGORIZED,4.8614817,3.4411688
заря,30,87.97795307099997,UNCATEGORIZED,4.8668256,4.816945
символ,19,89.74511775210529,UNCATEGORIZED,5.5070844,5.362142
шопот,8,93.8027144375,UNCATEGORIZED,5.741132,5.9626694
ихтиандр,8,89.18067831,UNCATEGORIZED,0.9702135,7.2447453
команда,8,88.02689769624999,UNCATEGORIZED,5.142332,8.427474
слабость,21,91.44667545142858,UNCATEGORIZED,8.555488,3.5868425
конвенция,4,90.74584214749999,UNCATEGORIZED,6.6053405,7.508029
шушун,2,79.72030362999999,UNCATEGORIZED,1.7007113,3.647988
феодал,8,89.78255399125001,UNCATEGORIZED,2.4835305,9.302884
утопия,17,88.63930108294117,UNCATEGORIZED,7.1910477,5.668438
интеграл,91,89.75069521934066,SCIENCE,5.972378,4.127257
росток,16,86.125909684375,UNCATEGORIZED,2.2993348,2.3501406
композиция,7,88.16256605714285,UNCATEGORIZED,6.051522,5.626075
галактика,129,89.13694564100774,PLACE,4.898039,6.8757796
консорциум,1,90.65793856,UNCATEGORIZED,5.0518484,7.77851
выгул,1,90.65793856,UNCATEGORIZED,3.984255,6.7516193
бестия,5,90.595872868,UNCATEGORIZED,0.66229975,9.13457
клинч,4,86.99413735,UNCATEGORIZED,0.33674416,6.952769
фонтан,21,88.48470636809523,UNCATEGORIZED,4.5468044,5.300435
пост,17,90.86173240764707,UNCATEGORIZED,6.726576,7.611216
тесак,4,87.9815315825,UNCATEGORIZED,1.8482058,4.6744184
волк,53,86.97019418245284,ANIMAL,0.09667835,8.55107
амбивалентность,81,89.35767041320989,ABSTRACT,8.80676,4.588119
сухожилие,13,91.46148584923074,UNCATEGORIZED,4.2403426,3.8095887
изба,23,86.6256976752174,UNCATEGORIZED,4.1835628,6.5011983
словоблудие,7,92.24488243285714,UNCATEGORIZED,8.512834,5.375135
сарацин,2,94.218591695,UNCATEGORIZED,1.7275729,8.873628
чебурек,21,88.5130570957143,UNCATEGORIZED,3.0263658,2.407084
пакет,63,86.85727242968254,OBJECT_HOME,2.5954182,4.0256658
доска,73,82.70043279369864,OBJECT_HOME,3.4171114,4.62421
венок,9,89.01331486777778,UNCATEGORIZED,2.1104817,3.626625
профессор,17,89.32070101117648,UNCATEGORIZED,3.0742393,9.626685
одеяло,126,86.1493547472222,OBJECT_HOME,2.4076557,4.0033293
овощ,33,80.33868144545454,UNCATEGORIZED,2.26168,1.4873534
сундук,14,87.73535895214285,UNCATEGORIZED,2.7509873,4.514408
жар,13,83.36738793076924,UNCATEGORIZED,5.3527703,4.2503076
холод,44,85.33921640295453,UNCATEGORIZED,5.472263,4.407756
тьма,23,82.92319157565215,UNCATEGORIZED,5.196751,4.697077
вспышка,8,81.09268584750001,UNCATEGORIZED,5.140837,4.998933
шум,25,86.771737632,UNCATEGORIZED,5.675157,5.9941764
тишина,17,86.63004285,UNCATEGORIZED,5.5397344,4.9834156
голод,20,88.22407528549999,UNCATEGORIZED,8.203137,5.441301
минарет,3,84.12550558666668,UNCATEGORIZED,4.349289,6.400132
блин,50,86.05605302,FOOD,0.7958541,9.37301
чурбан,2,87.514080865,UNCATEGORIZED,0.62167174,9.680132
клей,93,92.44730651408602,OBJECT_HOME,3.861984,2.8267071
прикол,21,89.99745477238096,UNCATEGORIZED,6.585078,6.3477426
месть,25,88.82718253200001,UNCATEGORIZED,8.98325,6.147541
жаровня,19,92.00493802473683,UNCATEGORIZED,3.122432,4.5290413
люмен,4,87.8571009025,UNCATEGORIZED,0.7569113,6.8975935
контрабас,17,87.26021844470588,UNCATEGORIZED,3.9858866,7.864074
атрибут,12,89.09412112916668,UNCATEGORIZED,5.941268,5.5672617
сатисфакция,8,85.22059457124999,UNCATEGORIZED,6.4790697,5.3874874
художник,20,87.70991561150001,UNCATEGORIZED,3.129155,10.040313
плен,12,91.80495113,UNCATEGORIZED,4.8447137,8.421302
белка,44,88.04493110295455,UNCATEGORIZED,0.13426252,8.311119
блог,6,93.31506214666666,UNCATEGORIZED,3.2030911,6.4926386
месяц,33,86.46026418303032,UNCATEGORIZED,7.164872,8.252713
кастрюля,79,85.29789675341773,OBJECT_HOME,3.1260657,4.3697777
лодка,78,86.05369242448718,OBJECT_TECH,3.073597,6.810135
алгоритм,100,90.7126953229,SCIENCE,6.8169255,6.2411976
контрфорс,6,88.39556893166666,UNCATEGORIZED,3.6295974,5.5226507
семантика,38,90.82603794605264,UNCATEGORIZED,6.9149528,4.812146
лист,112,82.93823278696429,NATURE,6.0587683,7.2304754
монах,13,90.50427743846154,UNCATEGORIZED,2.3689377,9.458129
дождь,133,86.12223788060149,NATURE,5.272009,4.6945405
носок,130,87.45845834415385,OBJECT_HOME,2.4160388,3.6315966
кафель,14,91.21555652714287,UNCATEGORIZED,3.839159,3.5937777
телевизор,171,82.69092144964911,OBJECT_TECH,3.0852275,5.941159
химзавод,3,89.31386274333333,UNCATEGORIZED,3.8902786,6.8224263
слово,136,85.75499313595589,ABSTRACT,6.726419,6.288419
жук,41,86.30920197121952,UNCATEGORIZED,0.2645093,8.179666
дерево,504,81.9678610964881,NATURE,1.8984123,2.4125044
паркет,27,87.5238524374074,UNCATEGORIZED,3.7890654,3.6113694
дверь,198,84.37860812060605,OBJECT_HOME,3.9335017,5.9278617
надежда,28,88.29454405214287,UNCATEGORIZED,8.579559,6.7778096
компот,56,87.81810668232143,FOOD,3.1732278,1.7925029
степень,15,91.05395163866667,UNCATEGORIZED,7.653679,6.535573
таракан,45,86.21222353088889,UNCATEGORIZED,0.29332906,8.220282
топор,78,86.96480894012822,OBJECT_HOME,1.9613692,4.693766
краска,81,86.35661667851852,OBJECT_HOME,4.099677,3.4587016
фейерверк,21,90.17101055904763,UNCATEGORIZED,6.276803,7.606503
базис,2,95.62699287000001,UNCATEGORIZED,7.7720838,4.832504
меч,37,86.85909751432432,UNCATEGORIZED,1.8550549,4.621018
явка,3,91.67477597666665,UNCATEGORIZED,6.805359,7.2146306
дрезина,7,88.19466178857142,UNCATEGORIZED,3.3810298,7.7059917
лимонад,12,89.69470942583332,UNCATEGORIZED,3.5305743,1.7105128
канитель,9,91.04669729999999,UNCATEGORIZED,6.708792,5.9308662
фантасмагория,7,90.83717967428571,UNCATEGORIZED,6.7606196,5.830882
квант,78,90.19071179628206,SCIENCE,5.771316,2.8649964
помело,11,81.43324894636363,UNCATEGORIZED,2.8043633,4.2082148
гендер,6,90.24000135833334,UNCATEGORIZED,7.6488748,4.5822916
алтын,3,87.43002762333333,UNCATEGORIZED,4.315212,4.3688946
жопа,128,84.58912274671876,BODY,2.1328542,7.252697
скука,34,88.79943891617648,UNCATEGORIZED,9.376808,5.6750045
вентилятор,33,88.07548817818183,UNCATEGORIZED,2.8780336,5.4145155
кушак,6,88.81133798333333,UNCATEGORIZED,1.8554754,3.7082882
кулак,11,86.46617275545454,UNCATEGORIZED,3.8149621,3.8173182
курица,105,85.6642291987619,ANIMAL,-0.027197603,7.748507
кирпич,146,87.49202779623289,OBJECT_HOME,3.9726517,3.1135113
сыр,81,86.13015347580247,FOOD,2.9732652,1.8538598
лось,61,89.723563354918,ANIMAL,0.09935715,8.547271
школа,148,84.52752745331081,PLACE,4.993384,7.273442
ангел,37,87.3106344637838,UNCATEGORIZED,2.026583,9.341825
машина,502,81.61773001770916,OBJECT_TECH,3.3477042,7.6758676
шар,51,85.8603110352941,OBJECT_HOME,3.3805573,5.022083
картина,147,85.57243163156463,ART_CULTURE,5.607628,5.6780505
стих,29,79.91085252241379,UNCATEGORIZED,6.1102495,6.8451867
тело,34,83.07993421352941,UNCATEGORIZED,4.388353,4.06436
жизнь,171,87.65344113134502,ABSTRACT,8.234971,6.78801
представитель,2,89.940206375,UNCATEGORIZED,3.4134758,9.387795
плевок,26,92.30126150384613,UNCATEGORIZED,5.169082,5.689592
клад,18,87.77582490333333,UNCATEGORIZED,3.8228865,5.081858
соотношение,3,89.78164856000001,UNCATEGORIZED,8.240007,6.356494
