word,dat_freq,corpus_freq,log_corpus_freq,zipf_freq,mean_score_contrib,in_vocab,dat_freq_rank,corpus_freq_rank
светоч,6,5.89e-07,-6.229884705212898,2.77,0.94099236,True,4962.0,7877.0
светочувствительность,1,1.7e-07,-6.769551078621726,2.23,0.9381442,True,11961.0,11997.0
свеча,59,2.88e-06,-5.540607512240769,3.46,0.9281954,True,338.0,3541.0
свечение,7,1.12e-06,-5.950781977329818,3.05,0.9908631,True,4372.0,5890.0
свечка,10,6.31e-07,-6.199970640755866,2.8,0.923649,True,3149.0,7658.0
свидание,5,1.2e-05,-4.920818753952375,4.08,1.0084218,True,5709.0,1341.0
свидетель,8,7.08e-06,-5.149966742310231,3.85,1.0031583,True,3876.0,1955.0
свидетельство,2,1.32e-05,-4.87942606879415,4.12,0.9520104,True,9435.0,1231.0
свинарник,5,4.27e-07,-6.369572124974976,2.63,0.9348762,True,5709.0,8919.0
свинг,2,8.32e-07,-6.079876673709276,2.92,0.9467802,True,9435.0,6795.0
свингер,5,8.71e-08,-7.059981844992337,1.94,0.9418875,True,5709.0,13882.0
свинец,15,2.09e-06,-5.679853713888946,3.32,0.9200355,True,2073.0,4298.0
свинина,5,2.19e-06,-5.6595558851598815,3.34,0.9788774,True,5709.0,4172.0
свинка,3,1.38e-06,-5.860120913598763,3.14,0.9848949,True,7747.0,5348.0
свино,4,1.62e-07,-6.790484985457369,2.21,0.9416507,True,6612.0,12143.0
свиноматка,1,8.32e-08,-7.079876673709276,1.92,0.92993426,True,11961.0,14013.0
свинопас,9,1.82e-07,-6.739928612014925,2.26,1.0131396,True,3469.0,11768.0
свиноферма,2,1.23e-07,-6.910094888560602,2.09,0.93225414,True,9435.0,12932.0
свинство,5,6.17e-07,-6.209714835966758,2.79,0.9740841,True,5709.0,7730.0
свинья,46,6.31e-06,-5.199970640755866,3.8,0.8853864,True,503.0,2116.0
свирель,7,3.09e-07,-6.510041520575165,2.49,0.9357718,True,4372.0,10021.0
свирепость,4,1.17e-07,-6.931814138253839,2.07,0.8969652,True,6612.0,13058.0
свиристель,13,4.57e-08,-7.34008379993015,1.66,0.9636847,True,2412.0,15165.0
свист,20,2.69e-06,-5.570247719997592,3.43,0.9560814,True,1485.0,3684.0
свисток,12,2.75e-06,-5.560667306169737,3.44,0.95814157,True,2627.0,3632.0
свистопляска,5,1.12e-07,-6.950781977329818,2.05,0.96154684,True,5709.0,13182.0
свистулька,3,7.59e-08,-7.11975822410452,1.88,0.9521749,True,7747.0,14227.0
свита,4,1.26e-06,-5.8996294548824375,3.1,1.0107211,True,6612.0,5582.0
свитер,32,5.37e-06,-5.270025714300444,3.73,0.9342353,True,836.0,2365.0
свиток,9,2.75e-06,-5.560667306169737,3.44,0.99300903,True,3469.0,3632.0
свищ,11,1.55e-07,-6.809668301829708,2.19,0.9229538,True,2872.0,12256.0
сво,5,1.91e-06,-5.718966632752273,3.28,0.99315876,True,5709.0,4522.0
свобода,41,3.55e-05,-4.449771646944906,4.55,0.9491484,True,587.0,493.0
свободолюбие,1,7.41e-08,-7.130181792020672,1.87,1.0245227,True,11961.0,14276.0
свод,6,4.37e-06,-5.359518563029578,3.64,0.9764478,True,4962.0,2704.0
сводка,1,1.62e-06,-5.790484985457369,3.21,0.94339037,True,11961.0,4919.0
сводница,1,2.63e-08,-7.580044251510242,1.42,0.91248107,True,11961.0,15834.0
сводничество,1,7.94e-08,-7.100179497572904,1.9,0.98487216,True,11961.0,14121.0
своевременность,1,4.17e-07,-6.379863945026242,2.62,0.906971,True,11961.0,9005.0
своеобразие,1,9.77e-07,-6.010105436281227,2.99,1.0513191,True,11961.0,6276.0
своеобразность,1,2.4e-08,-7.619788758288394,1.38,0.9562871,True,11961.0,15926.0
свой,6,0.000363,-3.4400933749638876,5.56,0.90601563,True,4962.0,27.0
свойство,6,7.08e-06,-5.149966742310231,3.85,0.93515915,True,4962.0,1955.0
сволочь,34,6.46e-06,-5.189767482004916,3.81,0.994149,True,763.0,2083.0
свора,8,6.17e-07,-6.209714835966758,2.79,0.94410163,True,3876.0,7730.0
свояк,6,2.45e-07,-6.610833915635467,2.39,0.98541504,True,4962.0,10825.0
связист,2,4.37e-07,-6.359518563029578,2.64,0.97498065,True,9435.0,8827.0
связка,5,1.74e-06,-5.7594507517174005,3.24,0.9389685,True,5709.0,4736.0
связность,5,3.63e-07,-6.440093374963888,2.56,0.95038384,True,5709.0,9469.0
связь,26,8.32e-05,-4.079876673709276,4.92,0.9611513,True,1090.0,183.0
святилище,1,2.09e-06,-5.679853713888946,3.32,0.9702704,True,11961.0,4298.0
святитель,1,1.74e-06,-5.7594507517174005,3.24,0.98676676,True,11961.0,4736.0
святки,2,4.47e-07,-6.349692476868063,2.65,1.0331533,True,9435.0,8738.0
святость,9,9.77e-07,-6.010105436281227,2.99,0.9958641,True,3469.0,6276.0
святотатство,1,3.31e-07,-6.480172006224281,2.52,1.02661,True,11961.0,9772.0
святыня,2,1.15e-06,-5.939302159646388,3.06,0.9893992,True,9435.0,5830.0
священник,16,1.58e-05,-4.801342913045577,4.2,0.9434622,True,1928.0,1064.0
священнослужитель,3,8.91e-07,-6.050122295963125,2.95,0.9922119,True,7747.0,6591.0
сглаз,2,3.16e-07,-6.5003129173815966,2.5,0.98253757,True,9435.0,9934.0
сговор,1,2.4e-06,-5.619788758288394,3.38,0.99321604,True,11961.0,3935.0
сгорание,3,1.58e-07,-6.801342913045577,2.2,0.9723944,True,7747.0,12203.0
сгусток,6,1.1e-06,-5.958607314841775,3.04,0.980366,True,4962.0,5951.0
сгущенка,17,9.77e-08,-7.0101054362812265,1.99,0.9599138,True,1787.0,13586.0
сдача,1,3.31e-06,-5.480172006224281,3.52,1.0723883,True,11961.0,3257.0
сдвг,5,2.75e-07,-6.560667306169737,2.44,0.999762,True,5709.0,10402.0
сдвиг,1,2.82e-06,-5.549750891680639,3.45,0.95796436,True,11961.0,3589.0
сделка,3,1.48e-05,-4.8297382846050425,4.17,0.9793201,True,7747.0,1123.0
сдержанность,1,1.62e-06,-5.790484985457369,3.21,1.0155159,True,11961.0,4919.0
сдоба,3,6.92e-08,-7.1598939055432425,1.84,0.94640744,True,7747.0,14411.0
сеанс,1,3.89e-06,-5.410050398674292,3.59,0.95362234,True,11961.0,2941.0
себестоимость,2,4.57e-06,-5.34008379993015,3.66,0.9847835,True,9435.0,2637.0
себорея,3,4.17e-08,-7.379863945026242,1.62,0.9182813,True,7747.0,15297.0
себялюбие,2,1.66e-07,-6.779891911959945,2.22,0.97753716,True,9435.0,12066.0
север,41,2.29e-05,-4.640164517660112,4.36,0.9723754,True,587.0,759.0
северсталь,1,1.45e-06,-5.838631997765025,3.16,0.94277364,True,11961.0,5234.0
севооборот,1,1.62e-07,-6.790484985457369,2.21,0.9169143,True,11961.0,12143.0
сегмент,5,3.72e-06,-5.429457060118103,3.57,0.9546537,True,5709.0,3035.0
сегодень,9,0.0,,0.0,1.0217217,True,3469.0,16422.0
сегрегация,6,2.75e-07,-6.560667306169737,2.44,0.94831437,True,4962.0,10402.0
сегун,1,1.12e-07,-6.950781977329818,2.05,0.9016719,True,11961.0,13182.0
седалище,2,8.91e-08,-7.050122295963125,1.95,1.0048873,True,9435.0,13822.0
седан,3,5.89e-06,-5.229884705212898,3.77,0.7302638,True,7747.0,2211.0
седина,4,5.75e-07,-6.2403321553103694,2.76,0.9883283,True,6612.0,7956.0
седло,17,3.24e-06,-5.489454989793388,3.51,0.95881367,True,1787.0,3297.0
седмица,1,2.29e-07,-6.640164517660112,2.36,0.969069,True,11961.0,11041.0
сезам,2,6.31e-07,-6.199970640755866,2.8,0.9766162,True,9435.0,7658.0
сезон,6,0.000126,-3.899629454882437,5.1,1.0268779,True,4962.0,96.0
сейм,1,3.09e-06,-5.510041520575165,3.49,0.9587799,True,11961.0,3400.0
сейс,1,4.68e-08,-7.329754146925876,1.67,0.83443594,True,11961.0,15122.0
сейсмолог,1,9.77e-08,-7.0101054362812265,1.99,1.0049847,True,11961.0,13586.0
сейсмология,3,1.38e-07,-6.860120913598763,2.14,0.89738613,True,7747.0,12612.0
сейф,3,2.88e-06,-5.540607512240769,3.46,0.96571225,True,7747.0,3541.0
сека,1,1.32e-07,-6.87942606879415,2.12,1.0291659,True,11961.0,12756.0
секатор,2,8.71e-08,-7.059981844992337,1.94,0.89263684,True,9435.0,13882.0
секач,1,1.32e-07,-6.87942606879415,2.12,0.8714357,True,11961.0,12756.0
секвенция,4,6.76e-08,-7.1700533040583645,1.83,0.9375345,True,6612.0,14457.0
секвестр,5,3.31e-07,-6.480172006224281,2.52,0.9853144,True,5709.0,9772.0
секвойя,10,3.09e-07,-6.510041520575165,2.49,0.91340667,True,3149.0,10021.0
секира,1,2.51e-07,-6.600326278518962,2.4,0.965328,True,11961.0,10740.0
секонда,2,2.51e-08,-7.600326278518962,1.4,1.0154115,True,9435.0,15879.0
секрет,9,3.24e-05,-4.489454989793388,4.51,0.98076373,True,3469.0,545.0
секретарша,1,2.04e-06,-5.690369832574102,3.31,1.080026,True,11961.0,4362.0
секретер,1,6.61e-08,-7.179798540514359,1.82,0.94750494,True,11961.0,14507.0
секреция,1,3.02e-07,-6.519993057042849,2.48,0.926323,True,11961.0,10094.0
секс,92,3.8e-05,-4.42021640338319,4.58,0.9342341,True,173.0,463.0
сексолог,1,1.45e-07,-6.838631997765025,2.16,0.8870799,True,11961.0,12460.0
секста,1,1.29e-07,-6.889410289700751,2.11,0.97102183,True,11961.0,12813.0
секстант,4,1.2e-07,-6.920818753952375,2.08,0.9355822,True,6612.0,13004.0
сексуальность,3,1.78e-06,-5.749579997691106,3.25,0.9205284,True,7747.0,4685.0
секта,17,1.86e-06,-5.730487055782084,3.27,0.98086524,True,1787.0,4579.0
сектант,2,1.51e-07,-6.82102305270683,2.18,0.9975094,True,9435.0,12319.0
сектор,2,1.82e-05,-4.739928612014925,4.26,0.9780838,True,9435.0,939.0
секуляризация,4,1.38e-07,-6.860120913598763,2.14,0.95722413,True,6612.0,12612.0
секунда,33,2.24e-06,-5.649751981665837,3.35,0.91629034,True,797.0,4094.0
секундант,2,1.55e-07,-6.809668301829708,2.19,0.9485224,True,9435.0,12256.0
секундомер,3,4.37e-07,-6.359518563029578,2.64,0.88111323,True,7747.0,8827.0
секция,1,4.57e-06,-5.34008379993015,3.66,0.95781153,True,11961.0,2637.0
секьюрити,1,9.77e-07,-6.010105436281227,2.99,0.9775807,True,11961.0,6276.0
селедка,22,5.75e-07,-6.2403321553103694,2.76,0.93163466,True,1328.0,7956.0
селезенка,39,3.98e-07,-6.400116927926312,2.6,0.95650566,True,627.0,9141.0
селезень,17,2.69e-07,-6.570247719997592,2.43,0.9260083,True,1787.0,10485.0
селектор,1,3.02e-07,-6.519993057042849,2.48,0.9579606,True,11961.0,10094.0
селекция,10,9.12e-07,-6.0400051616715835,2.96,0.9825763,True,3149.0,6513.0
селен,1,4.9e-07,-6.309803919971486,2.69,0.9368232,True,11961.0,8440.0
селение,1,2.09e-06,-5.679853713888946,3.32,0.9691923,True,11961.0,4298.0
селеста,1,4.9e-07,-6.309803919971486,2.69,1.0440855,True,11961.0,8440.0
селитра,1,2.24e-07,-6.649751981665837,2.35,0.97326046,True,11961.0,11114.0
село,15,1.91e-05,-4.718966632752273,4.28,0.97637844,True,2073.0,904.0
селфи,5,3.55e-06,-5.449771646944906,3.55,0.9113356,True,5709.0,3122.0
сель,3,5.13e-07,-6.289882634888183,2.71,0.93310916,True,7747.0,8294.0
сельдерей,10,8.71e-07,-6.059981844992337,2.94,0.8407748,True,3149.0,6663.0
сельдь,7,1.38e-06,-5.860120913598763,3.14,0.97492915,True,4372.0,5348.0
селянин,1,3.89e-07,-6.410050398674292,2.59,0.8853936,True,11961.0,9216.0
селянка,1,9.12e-08,-7.0400051616715835,1.96,0.8556115,True,11961.0,13759.0
сема,8,6.76e-07,-6.1700533040583645,2.83,0.9501175,True,3876.0,7445.0
семантика,38,9.55e-07,-6.019996628416254,2.98,0.95579433,True,657.0,6359.0
семафор,11,1.74e-07,-6.7594507517174005,2.24,0.94337434,True,2872.0,11927.0
семга,3,3.89e-07,-6.410050398674292,2.59,0.92377007,True,7747.0,9216.0
семейка,1,2.19e-06,-5.6595558851598815,3.34,0.98356986,True,11961.0,4172.0
семенник,2,1.51e-08,-7.82102305270683,1.18,0.9292385,True,9435.0,16225.0
семерка,11,1.23e-06,-5.910094888560602,3.09,0.63006127,True,2872.0,5646.0
семечко,20,2.63e-07,-6.580044251510242,2.42,0.9494895,True,1485.0,10566.0
семинар,3,6.76e-06,-5.1700533040583645,3.83,0.98808724,True,7747.0,2019.0
семинария,1,4.57e-07,-6.34008379993015,2.66,0.9892521,True,11961.0,8677.0
семиотика,4,4.79e-07,-6.319664486585437,2.68,0.93386316,True,6612.0,8524.0
семка,3,9.33e-08,-7.0301183562535,1.97,0.89920205,True,7747.0,13701.0
семп,1,1.15e-08,-7.939302159646388,1.06,0.80859447,True,11961.0,16364.0
семья,68,0.00011,-3.958607314841775,5.04,0.9134898,True,276.0,128.0
семя,31,3.02e-06,-5.519993057042849,3.48,0.95997095,True,868.0,3441.0
семяизвержение,2,1e-07,-7.0,2.0,0.99821925,True,9435.0,13519.0
сенат,1,7.76e-06,-5.110138278741812,3.89,0.9766938,True,11961.0,1834.0
сени,1,9.55e-07,-6.019996628416254,2.98,0.97415847,True,11961.0,6359.0
сено,31,1.74e-06,-5.7594507517174005,3.24,0.93444145,True,868.0,4736.0
сеновал,3,2e-07,-6.698970004336019,2.3,0.9625011,True,7747.0,11470.0
сенокос,5,3.47e-07,-6.459670525209126,2.54,0.9483029,True,5709.0,9607.0
сенсация,5,2.24e-06,-5.649751981665837,3.35,0.9517734,True,5709.0,4094.0
сенсибилизация,1,7.59e-08,-7.11975822410452,1.88,0.9793747,True,11961.0,14227.0
сенсор,2,1.02e-06,-5.991399828238082,3.01,0.9439799,True,9435.0,6157.0
сенсорика,2,2.4e-08,-7.619788758288394,1.38,0.9509408,True,9435.0,15926.0
сентенция,3,1.29e-07,-6.889410289700751,2.11,0.9442073,True,7747.0,12813.0
сентимент,1,1.58e-08,-7.801342913045578,1.2,0.9884543,True,11961.0,16207.0
сентиментальность,9,5.25e-07,-6.279840696594043,2.72,0.94862396,True,3469.0,8224.0
сентябрь,9,2e-05,-4.698970004336019,4.3,0.79336774,True,3469.0,866.0
сень,2,4.79e-07,-6.319664486585437,2.68,1.0029379,True,9435.0,8524.0
сеньор,2,5.75e-06,-5.2403321553103694,3.76,1.0507398,True,9435.0,2243.0
сеньора,1,3.24e-06,-5.489454989793388,3.51,1.036955,True,11961.0,3297.0
сеньорита,1,2.19e-07,-6.6595558851598815,2.34,0.979803,True,11961.0,11192.0
сепаратизм,1,1.41e-06,-5.85078088734462,3.15,0.9331867,True,11961.0,5291.0
сепаратист,1,2.57e-07,-6.590066876668706,2.41,0.9648788,True,11961.0,10658.0
сепаратор,2,3.02e-07,-6.519993057042849,2.48,0.87177914,True,9435.0,10094.0
сепарация,8,1.35e-07,-6.8696662315049934,2.13,0.9921766,True,3876.0,12696.0
сепия,2,1.23e-07,-6.910094888560602,2.09,0.9206868,True,9435.0,12932.0
сеппук,1,0.0,,0.0,0.92819494,True,11961.0,16422.0
сепсис,3,4.27e-07,-6.369572124974976,2.63,0.9999497,True,7747.0,8919.0
септима,5,4.47e-08,-7.349692476868063,1.65,1.0003678,True,5709.0,15206.0
сера,18,1.58e-06,-5.801342913045578,3.2,0.95166534,True,1674.0,4983.0
сераль,1,2.24e-08,-7.649751981665837,1.35,0.8267792,True,11961.0,15982.0
серафим,13,1.74e-06,-5.7594507517174005,3.24,0.98711514,True,2412.0,4736.0
сервант,6,1.86e-07,-6.730487055782084,2.27,0.93301255,True,4962.0,11706.0
сервелат,1,5.13e-08,-7.289882634888183,1.71,0.884569,True,11961.0,14986.0
сервер,17,5.89e-06,-5.229884705212898,3.77,0.96790814,True,1787.0,2211.0
сервиз,5,8.32e-07,-6.079876673709276,2.92,0.89616907,True,5709.0,6795.0
сервитут,2,1.15e-07,-6.939302159646388,2.06,0.9810783,True,9435.0,13121.0
сервопривод,1,5.62e-08,-7.250263684430939,1.75,1.1896646,True,11961.0,14817.0
сердечко,1,1.38e-06,-5.860120913598763,3.14,0.9572782,True,11961.0,5348.0
сердечник,1,4.37e-07,-6.359518563029578,2.64,0.87010175,True,11961.0,8827.0
сердолик,3,1.17e-07,-6.931814138253839,2.07,0.9196577,True,7747.0,13058.0
сердце,72,0.000148,-3.8297382846050425,5.17,0.92237705,True,254.0,77.0
сердцебиение,2,1.1e-06,-5.958607314841775,3.04,0.9749964,True,9435.0,5951.0
сердцевина,2,3.8e-07,-6.42021640338319,2.58,0.9020317,True,9435.0,9310.0
серебренник,1,0.0,,0.0,1.0039476,True,11961.0,16422.0
серебро,20,2.09e-05,-4.679853713888946,4.32,0.913822,True,1485.0,834.0
серебрянка,1,3.02e-07,-6.519993057042849,2.48,0.78850085,True,11961.0,10094.0
середина,7,5.25e-06,-5.279840696594043,3.72,0.9752856,True,4372.0,2397.0
сережка,10,6.92e-07,-6.1598939055432425,2.84,0.9279567,True,3149.0,7371.0
серена,1,3.98e-06,-5.400116927926312,3.6,1.0287049,True,11961.0,2880.0
серенада,5,2.88e-07,-6.540607512240769,2.46,0.96689796,True,5709.0,10248.0
серец,1,0.0,,0.0,1.054931,True,11961.0,16422.0
сержант,2,2.34e-05,-4.6307841425898575,4.37,0.97200805,True,9435.0,743.0
сериал,13,3.31e-05,-4.480172006224281,4.52,0.9540807,True,2412.0,535.0
серин,1,1.15e-07,-6.939302159646388,2.06,0.46453607,True,11961.0,13121.0
серия,1,8.13e-05,-4.089909454405932,4.91,0.9435529,True,11961.0,190.0
серна,1,1.66e-07,-6.779891911959945,2.22,0.9622264,True,11961.0,12066.0
сероводород,7,4.27e-07,-6.369572124974976,2.63,0.93437386,True,4372.0,8919.0
серость,13,4.27e-07,-6.369572124974976,2.63,0.9341081,True,2412.0,8919.0
серотонин,9,4.07e-07,-6.39040559077478,2.61,0.9270481,True,3469.0,9070.0
серп,19,2.14e-06,-5.669586226650809,3.33,0.9234403,True,1575.0,4240.0
серпантин,10,2.29e-07,-6.640164517660112,2.36,0.953286,True,3149.0,11041.0
серпентарий,1,4.57e-08,-7.34008379993015,1.66,0.96661013,True,11961.0,15165.0
серсо,7,8.91e-08,-7.050122295963125,1.95,0.9281287,True,4372.0,13822.0
сертификат,5,7.41e-06,-5.130181792020672,3.87,0.94712925,True,5709.0,1896.0
серфер,1,2.14e-07,-6.669586226650809,2.33,0.80084246,True,11961.0,11268.0
серфинг,13,4.9e-07,-6.309803919971486,2.69,0.96391845,True,2412.0,8440.0
серьга,11,5.75e-07,-6.2403321553103694,2.76,0.9448758,True,2872.0,7956.0
серьезность,3,2.19e-06,-5.6595558851598815,3.34,0.973327,True,7747.0,4172.0
сессия,3,9.55e-06,-5.019996628416254,3.98,0.96812207,True,7747.0,1602.0
сестра,25,5.01e-05,-4.300162274132754,4.7,0.7784102,True,1133.0,339.0
сет,4,8.32e-06,-5.079876673709276,3.92,0.96878976,True,6612.0,1758.0
сетка,8,3.72e-06,-5.429457060118103,3.57,0.9723596,True,3876.0,3035.0
сеттер,1,1.38e-07,-6.860120913598763,2.14,0.9691038,True,11961.0,12612.0
сетчатка,2,2.75e-07,-6.560667306169737,2.44,0.97614247,True,9435.0,10402.0
сеть,25,6.17e-05,-4.209714835966758,4.79,0.97920734,True,1133.0,272.0
сефирота,1,0.0,,0.0,0.94813305,True,11961.0,16422.0
сечение,2,2.09e-06,-5.679853713888946,3.32,0.98423153,True,9435.0,4298.0
си,4,2.95e-05,-4.530177984021837,4.47,0.87637234,True,6612.0,609.0
сиама,1,2.24e-07,-6.649751981665837,2.35,0.99981195,True,11961.0,11114.0
сибарит,1,4.37e-08,-7.359518563029578,1.64,0.9359999,True,11961.0,15238.0
сибаритство,1,0.0,,0.0,1.0630493,True,11961.0,16422.0
сибиряк,1,1.41e-06,-5.85078088734462,3.15,0.9801636,True,11961.0,5291.0
сивуха,1,3.47e-08,-7.459670525209126,1.54,0.9502826,True,11961.0,15525.0
сиг,1,8.91e-07,-6.050122295963125,2.95,0.9613432,True,11961.0,6591.0
сигара,2,3.89e-07,-6.410050398674292,2.59,0.9509559,True,9435.0,9216.0
сигарета,52,1.95e-06,-5.709965388637482,3.29,0.91239536,True,412.0,4466.0
сигарилла,1,0.0,,0.0,0.94153994,True,11961.0,16422.0
сигил,2,3.72e-08,-7.429457060118103,1.57,0.92566156,True,9435.0,15449.0
сигма,4,7.94e-07,-6.100179497572904,2.9,0.9541502,True,6612.0,6950.0
сигнал,11,3.09e-05,-4.510041520575165,4.49,0.9786178,True,2872.0,580.0
сигнатура,3,2e-07,-6.698970004336019,2.3,0.9651322,True,7747.0,11470.0
сида,1,9.77e-07,-6.010105436281227,2.99,0.96658903,True,11961.0,6276.0
сиделка,1,5.62e-07,-6.250263684430939,2.75,0.92995644,True,11961.0,8031.0
сидение,8,1.29e-06,-5.889410289700751,3.11,0.87210065,True,3876.0,5519.0
сидо,1,5.89e-08,-7.229884705212898,1.77,0.8162489,True,11961.0,14721.0
сидр,4,9.33e-07,-6.0301183562535,2.97,0.9484293,True,6612.0,6427.0
сидха,1,0.0,,0.0,0.94143194,True,11961.0,16422.0
сиеста,2,1.7e-07,-6.769551078621726,2.23,0.95336,True,9435.0,11997.0
сиквел,2,1.78e-06,-5.749579997691106,3.25,0.9362934,True,9435.0,4685.0
сила,56,5.62e-05,-4.250263684430939,4.75,0.94019556,True,365.0,307.0
силач,1,6.46e-07,-6.189767482004916,2.81,0.9098739,True,11961.0,7583.0
силикат,1,2.4e-07,-6.619788758288394,2.38,0.9121208,True,11961.0,10893.0
силикон,7,5.01e-07,-6.300162274132754,2.7,0.9199274,True,4372.0,8380.0
силк,3,9.77e-08,-7.0101054362812265,1.99,0.9692567,True,7747.0,13586.0
силлогизм,4,7.59e-08,-7.11975822410452,1.88,0.94597477,True,6612.0,14227.0
силос,3,2.4e-07,-6.619788758288394,2.38,0.9318273,True,7747.0,10893.0
силуэт,7,2.95e-06,-5.530177984021837,3.47,0.9923259,True,4372.0,3494.0
сильфида,1,1.02e-07,-6.991399828238082,2.01,0.90732247,True,11961.0,13450.0
симбиоз,16,8.91e-07,-6.050122295963125,2.95,0.9427946,True,1928.0,6591.0
симбиот,1,2.95e-08,-7.530177984021837,1.47,1.0081755,True,11961.0,15712.0
символ,19,2.09e-05,-4.679853713888946,4.32,0.95361674,True,1575.0,834.0
